"estado","nome","partido","coligacao","votos","porcentagem","cargo","ano","turno"
"Rondônia","Ronaldo Caiado ","PSD","PSD PDN",3222,0.00476533202317762,"Presidente",1989,"Turno 1"
"Acre","Ronaldo Caiado ","PSD","PSD PDN",763,0.00112847558463207,"Presidente",1989,"Turno 1"
"Amazonas","Ronaldo Caiado ","PSD","PSD PDN",1799,0.00266071766284809,"Presidente",1989,"Turno 1"
"Roraima","Ronaldo Caiado ","PSD","PSD PDN",359,0.00053096033405362,"Presidente",1989,"Turno 1"
"Pará","Ronaldo Caiado ","PSD","PSD PDN",6830,0.0101015573303237,"Presidente",1989,"Turno 1"
"Amapá","Ronaldo Caiado ","PSD","PSD PDN",321,0.000474758404543766,"Presidente",1989,"Turno 1"
"Tocantins","Ronaldo Caiado ","PSD","PSD PDN",4980,0.00736541076208086,"Presidente",1989,"Turno 1"
"Maranhão","Ronaldo Caiado ","PSD","PSD PDN",7599,0.0112389069038258,"Presidente",1989,"Turno 1"
"Piauí","Ronaldo Caiado ","PSD","PSD PDN",3770,0.00557582300663551,"Presidente",1989,"Turno 1"
"Ceará","Ronaldo Caiado ","PSD","PSD PDN",7714,0.0114089916905004,"Presidente",1989,"Turno 1"
"R. G. do Norte","Ronaldo Caiado ","PSD","PSD PDN",4868,0.00719976296984129,"Presidente",1989,"Turno 1"
"Paraíba","Ronaldo Caiado ","PSD","PSD PDN",5512,0.00815223777521882,"Presidente",1989,"Turno 1"
"Pernambuco","Ronaldo Caiado ","PSD","PSD PDN",8402,0.0124265424142577,"Presidente",1989,"Turno 1"
"Alagoas","Ronaldo Caiado ","PSD","PSD PDN",1838,0.00271839859050294,"Presidente",1989,"Turno 1"
"Sergipe","Ronaldo Caiado ","PSD","PSD PDN",2104,0.00311181209707191,"Presidente",1989,"Turno 1"
"Bahia","Ronaldo Caiado ","PSD","PSD PDN",30947,0.0457705555931961,"Presidente",1989,"Turno 1"
"Minas Gerais","Ronaldo Caiado ","PSD","PSD PDN",80601,0.119208729484835,"Presidente",1989,"Turno 1"
"Espírito Santo","Ronaldo Caiado ","PSD","PSD PDN",18125,0.0268068413780553,"Presidente",1989,"Turno 1"
"Rio de Janeiro","Ronaldo Caiado ","PSD","PSD PDN",18269,0.0270198171109348,"Presidente",1989,"Turno 1"
"São Paulo","Ronaldo Caiado ","PSD","PSD PDN",78670,0.116352784066848,"Presidente",1989,"Turno 1"
"Paraná","Ronaldo Caiado ","PSD","PSD PDN",53287,0.0788113741524102,"Presidente",1989,"Turno 1"
"Santa Catarina","Ronaldo Caiado ","PSD","PSD PDN",12735,0.0188350413765261,"Presidente",1989,"Turno 1"
"R. G. do Sul","Ronaldo Caiado ","PSD","PSD PDN",34317,0.0507547793418331,"Presidente",1989,"Turno 1"
"M. G. do Sul","Ronaldo Caiado ","PSD","PSD PDN",10850,0.0160471298732083,"Presidente",1989,"Turno 1"
"Mato Grosso","Ronaldo Caiado ","PSD","PSD PDN",9902,0.0146450396317519,"Presidente",1989,"Turno 1"
"Goiás","Ronaldo Caiado ","PSD","PSD PDN",78065,0.115457990189125,"Presidente",1989,"Turno 1"
"Distrito Federal","Ronaldo Caiado ","PSD","PSD PDN",3023,0.00447101139232338,"Presidente",1989,"Turno 1"
"Rondônia","Affonso Camargo ","PTB","PTB",2217,0.00327893888745648,"Presidente",1989,"Turno 1"
"Acre","Affonso Camargo ","PTB","PTB",574,0.000848944935227794,"Presidente",1989,"Turno 1"
"Amazonas","Affonso Camargo ","PTB","PTB",3587,0.00530516634610121,"Presidente",1989,"Turno 1"
"Roraima","Affonso Camargo ","PTB","PTB",415,0.000613784230173405,"Presidente",1989,"Turno 1"
"Pará","Affonso Camargo ","PTB","PTB",11230,0.0166091491683068,"Presidente",1989,"Turno 1"
"Amapá","Affonso Camargo ","PTB","PTB",520,0.000769079035398001,"Presidente",1989,"Turno 1"
"Tocantins","Affonso Camargo ","PTB","PTB",1472,0.00217708526943434,"Presidente",1989,"Turno 1"
"Maranhão","Affonso Camargo ","PTB","PTB",8098,0.0119769269781789,"Presidente",1989,"Turno 1"
"Piauí","Affonso Camargo ","PTB","PTB",5227,0.00773072330389491,"Presidente",1989,"Turno 1"
"Ceará","Affonso Camargo ","PTB","PTB",13821,0.0204412333619919,"Presidente",1989,"Turno 1"
"R. G. do Norte","Affonso Camargo ","PTB","PTB",4331,0.00640554096597835,"Presidente",1989,"Turno 1"
"Paraíba","Affonso Camargo ","PTB","PTB",5341,0.00789932909242447,"Presidente",1989,"Turno 1"
"Pernambuco","Affonso Camargo ","PTB","PTB",11292,0.0167008470532966,"Presidente",1989,"Turno 1"
"Alagoas","Affonso Camargo ","PTB","PTB",4126,0.00610234634625414,"Presidente",1989,"Turno 1"
"Sergipe","Affonso Camargo ","PTB","PTB",2880,0.00425951465758893,"Presidente",1989,"Turno 1"
"Bahia","Affonso Camargo ","PTB","PTB",20733,0.0306640685402053,"Presidente",1989,"Turno 1"
"Minas Gerais","Affonso Camargo ","PTB","PTB",40028,0.0592013377479062,"Presidente",1989,"Turno 1"
"Espírito Santo","Affonso Camargo ","PTB","PTB",5823,0.00861220619831262,"Presidente",1989,"Turno 1"
"Rio de Janeiro","Affonso Camargo ","PTB","PTB",42282,0.0625349995667275,"Presidente",1989,"Turno 1"
"São Paulo","Affonso Camargo ","PTB","PTB",58096,0.0859238762316967,"Presidente",1989,"Turno 1"
"Paraná","Affonso Camargo ","PTB","PTB",86065,0.127289975349094,"Presidente",1989,"Turno 1"
"Santa Catarina","Affonso Camargo ","PTB","PTB",12713,0.0188025034173361,"Presidente",1989,"Turno 1"
"R. G. do Sul","Affonso Camargo ","PTB","PTB",15646,0.0231404049766099,"Presidente",1989,"Turno 1"
"M. G. do Sul","Affonso Camargo ","PTB","PTB",4317,0.00638483499194841,"Presidente",1989,"Turno 1"
"Mato Grosso","Affonso Camargo ","PTB","PTB",4073,0.00602395944456935,"Presidente",1989,"Turno 1"
"Goiás","Affonso Camargo ","PTB","PTB",7623,0.0112744028593057,"Presidente",1989,"Turno 1"
"Distrito Federal","Affonso Camargo ","PTB","PTB",6732,0.00995661551211413,"Presidente",1989,"Turno 1"
"Rondônia","Enéas Carneiro ","PRONA","PRONA",2029,0.0030008872361972,"Presidente",1989,"Turno 1"
"Acre","Enéas Carneiro ","PRONA","PRONA",1058,0.00156478003740593,"Presidente",1989,"Turno 1"
"Amazonas","Enéas Carneiro ","PRONA","PRONA",2837,0.0041959177373541,"Presidente",1989,"Turno 1"
"Roraima","Enéas Carneiro ","PRONA","PRONA",210,0.000310589610449193,"Presidente",1989,"Turno 1"
"Pará","Enéas Carneiro ","PRONA","PRONA",8135,0.0120316499095437,"Presidente",1989,"Turno 1"
"Amapá","Enéas Carneiro ","PRONA","PRONA",533,0.000788306011282951,"Presidente",1989,"Turno 1"
"Tocantins","Enéas Carneiro ","PRONA","PRONA",1421,0.00210165636403954,"Presidente",1989,"Turno 1"
"Maranhão","Enéas Carneiro ","PRONA","PRONA",8531,0.0126173331749622,"Presidente",1989,"Turno 1"
"Piauí","Enéas Carneiro ","PRONA","PRONA",5011,0.00741125970457574,"Presidente",1989,"Turno 1"
"Ceará","Enéas Carneiro ","PRONA","PRONA",11596,0.0171504624893754,"Presidente",1989,"Turno 1"
"R. G. do Norte","Enéas Carneiro ","PRONA","PRONA",6695,0.00990189258074927,"Presidente",1989,"Turno 1"
"Paraíba","Enéas Carneiro ","PRONA","PRONA",6997,0.0103485500205381,"Presidente",1989,"Turno 1"
"Pernambuco","Enéas Carneiro ","PRONA","PRONA",14359,0.0212369343639998,"Presidente",1989,"Turno 1"
"Alagoas","Enéas Carneiro ","PRONA","PRONA",3376,0.00499309773750702,"Presidente",1989,"Turno 1"
"Sergipe","Enéas Carneiro ","PRONA","PRONA",2919,0.00431719558524378,"Presidente",1989,"Turno 1"
"Bahia","Enéas Carneiro ","PRONA","PRONA",31655,0.0468176862798533,"Presidente",1989,"Turno 1"
"Minas Gerais","Enéas Carneiro ","PRONA","PRONA",65344,0.0966436547866289,"Presidente",1989,"Turno 1"
"Espírito Santo","Enéas Carneiro ","PRONA","PRONA",7495,0.0110850910967462,"Presidente",1989,"Turno 1"
"Rio de Janeiro","Enéas Carneiro ","PRONA","PRONA",40916,0.0605146881006627,"Presidente",1989,"Turno 1"
"São Paulo","Enéas Carneiro ","PRONA","PRONA",77823,0.115100072638036,"Presidente",1989,"Turno 1"
"Paraná","Enéas Carneiro ","PRONA","PRONA",11267,0.0166638720996717,"Presidente",1989,"Turno 1"
"Santa Catarina","Enéas Carneiro ","PRONA","PRONA",10521,0.0155605394835046,"Presidente",1989,"Turno 1"
"R. G. do Sul","Enéas Carneiro ","PRONA","PRONA",22787,0.0337019307300274,"Presidente",1989,"Turno 1"
"M. G. do Sul","Enéas Carneiro ","PRONA","PRONA",2986,0.00441628846095852,"Presidente",1989,"Turno 1"
"Mato Grosso","Enéas Carneiro ","PRONA","PRONA",2747,0.00406280790430444,"Presidente",1989,"Turno 1"
"Goiás","Enéas Carneiro ","PRONA","PRONA",8257,0.0122120876832333,"Presidente",1989,"Turno 1"
"Distrito Federal","Enéas Carneiro ","PRONA","PRONA",3069,0.0045390453069932,"Presidente",1989,"Turno 1"
"Rondônia","Marronzinho ","PSP","PSP",1609,0.00237970801529882,"Presidente",1989,"Turno 1"
"Acre","Marronzinho ","PSP","PSP",468,0.000692171131858201,"Presidente",1989,"Turno 1"
"Amazonas","Marronzinho ","PSP","PSP",1983,0.00293285332152738,"Presidente",1989,"Turno 1"
"Roraima","Marronzinho ","PSP","PSP",184,0.000272135658679293,"Presidente",1989,"Turno 1"
"Pará","Marronzinho ","PSP","PSP",6051,0.00894941777537174,"Presidente",1989,"Turno 1"
"Amapá","Marronzinho ","PSP","PSP",436,0.000644843191218324,"Presidente",1989,"Turno 1"
"Tocantins","Marronzinho ","PSP","PSP",855,0.00126454341397171,"Presidente",1989,"Turno 1"
"Maranhão","Marronzinho ","PSP","PSP",8254,0.0122076506887983,"Presidente",1989,"Turno 1"
"Piauí","Marronzinho ","PSP","PSP",4886,0.00722638493645122,"Presidente",1989,"Turno 1"
"Ceará","Marronzinho ","PSP","PSP",13790,0.020395384419497,"Presidente",1989,"Turno 1"
"R. G. do Norte","Marronzinho ","PSP","PSP",4482,0.00662886968587277,"Presidente",1989,"Turno 1"
"Paraíba","Marronzinho ","PSP","PSP",8124,0.0120153809299488,"Presidente",1989,"Turno 1"
"Pernambuco","Marronzinho ","PSP","PSP",14444,0.0213626492063245,"Presidente",1989,"Turno 1"
"Alagoas","Marronzinho ","PSP","PSP",2941,0.0043497335444337,"Presidente",1989,"Turno 1"
"Sergipe","Marronzinho ","PSP","PSP",5661,0.00837260849882324,"Presidente",1989,"Turno 1"
"Bahia","Marronzinho ","PSP","PSP",24301,0.0359411339215516,"Presidente",1989,"Turno 1"
"Minas Gerais","Marronzinho ","PSP","PSP",38093,0.0563394763373386,"Presidente",1989,"Turno 1"
"Espírito Santo","Marronzinho ","PSP","PSP",5459,0.00807385087353402,"Presidente",1989,"Turno 1"
"Rio de Janeiro","Marronzinho ","PSP","PSP",16466,0.0243531834555067,"Presidente",1989,"Turno 1"
"São Paulo","Marronzinho ","PSP","PSP",37525,0.0554994053909808,"Presidente",1989,"Turno 1"
"Paraná","Marronzinho ","PSP","PSP",13761,0.0203524934732921,"Presidente",1989,"Turno 1"
"Santa Catarina","Marronzinho ","PSP","PSP",6095,0.00901449369375157,"Presidente",1989,"Turno 1"
"R. G. do Sul","Marronzinho ","PSP","PSP",10302,0.0152366388897504,"Presidente",1989,"Turno 1"
"M. G. do Sul","Marronzinho ","PSP","PSP",2355,0.00348304063146595,"Presidente",1989,"Turno 1"
"Mato Grosso","Marronzinho ","PSP","PSP",2877,0.00425507766315394,"Presidente",1989,"Turno 1"
"Goiás","Marronzinho ","PSP","PSP",5255,0.0077721352519548,"Presidente",1989,"Turno 1"
"Distrito Federal","Marronzinho ","PSP","PSP",1722,0.00254683480568338,"Presidente",1989,"Turno 1"
"Rondônia","Paulo Gontijo  ","PP","PP",1002,0.00148195614128615,"Presidente",1989,"Turno 1"
"Acre","Paulo Gontijo  ","PP","PP",503,0.000743936066933067,"Presidente",1989,"Turno 1"
"Amazonas","Paulo Gontijo  ","PP","PP",1542,0.00228061513958407,"Presidente",1989,"Turno 1"
"Roraima","Paulo Gontijo  ","PP","PP",214,0.000316505603029178,"Presidente",1989,"Turno 1"
"Pará","Paulo Gontijo  ","PP","PP",5726,0.00846874337824799,"Presidente",1989,"Turno 1"
"Amapá","Paulo Gontijo  ","PP","PP",240,0.000354959554799078,"Presidente",1989,"Turno 1"
"Tocantins","Paulo Gontijo  ","PP","PP",2064,0.00305265217127207,"Presidente",1989,"Turno 1"
"Maranhão","Paulo Gontijo  ","PP","PP",12196,0.0180378613763731,"Presidente",1989,"Turno 1"
"Piauí","Paulo Gontijo  ","PP","PP",9002,0.0133139413012554,"Presidente",1989,"Turno 1"
"Ceará","Paulo Gontijo  ","PP","PP",24984,0.036951289654584,"Presidente",1989,"Turno 1"
"R. G. do Norte","Paulo Gontijo  ","PP","PP",6189,0.00915351951938121,"Presidente",1989,"Turno 1"
"Paraíba","Paulo Gontijo  ","PP","PP",8694,0.0128584098725966,"Presidente",1989,"Turno 1"
"Pernambuco","Paulo Gontijo  ","PP","PP",15011,0.0222012411545373,"Presidente",1989,"Turno 1"
"Alagoas","Paulo Gontijo  ","PP","PP",9346,0.0138227166631341,"Presidente",1989,"Turno 1"
"Sergipe","Paulo Gontijo  ","PP","PP",4507,0.00666584463949768,"Presidente",1989,"Turno 1"
"Bahia","Paulo Gontijo  ","PP","PP",22799,0.0337196787077674,"Presidente",1989,"Turno 1"
"Minas Gerais","Paulo Gontijo  ","PP","PP",23099,0.0341633781512662,"Presidente",1989,"Turno 1"
"Espírito Santo","Paulo Gontijo  ","PP","PP",2615,0.00386758014916495,"Presidente",1989,"Turno 1"
"Rio de Janeiro","Paulo Gontijo  ","PP","PP",5030,0.00743936066933067,"Presidente",1989,"Turno 1"
"São Paulo","Paulo Gontijo  ","PP","PP",17311,0.0256029368880285,"Presidente",1989,"Turno 1"
"Paraná","Paulo Gontijo  ","PP","PP",9939,0.0146997625631168,"Presidente",1989,"Turno 1"
"Santa Catarina","Paulo Gontijo  ","PP","PP",2812,0.00415894278372919,"Presidente",1989,"Turno 1"
"R. G. do Sul","Paulo Gontijo  ","PP","PP",4462,0.00659928972297285,"Presidente",1989,"Turno 1"
"M. G. do Sul","Paulo Gontijo  ","PP","PP",2037,0.00301271922135717,"Presidente",1989,"Turno 1"
"Mato Grosso","Paulo Gontijo  ","PP","PP",2402,0.00355255354428077,"Presidente",1989,"Turno 1"
"Goiás","Paulo Gontijo  ","PP","PP",4147,0.00613340530729906,"Presidente",1989,"Turno 1"
"Distrito Federal","Paulo Gontijo  ","PP","PP",835,0.00123496345107179,"Presidente",1989,"Turno 1"
"Rondônia","Zamir ","PCN","PCN",1366,0.00202031146606475,"Presidente",1989,"Turno 1"
"Acre","Zamir ","PCN","PCN",1428,0.00211200935105451,"Presidente",1989,"Turno 1"
"Amazonas","Zamir ","PCN","PCN",1486,0.00219779124346429,"Presidente",1989,"Turno 1"
"Roraima","Zamir ","PCN","PCN",130,0.0001922697588495,"Presidente",1989,"Turno 1"
"Pará","Zamir ","PCN","PCN",5123,0.00757690749681531,"Presidente",1989,"Turno 1"
"Amapá","Zamir ","PCN","PCN",325,0.000480674397123751,"Presidente",1989,"Turno 1"
"Tocantins","Zamir ","PCN","PCN",1172,0.0017333858259355,"Presidente",1989,"Turno 1"
"Maranhão","Zamir ","PCN","PCN",8452,0.0125004923215075,"Presidente",1989,"Turno 1"
"Piauí","Zamir ","PCN","PCN",5809,0.00859150022428267,"Presidente",1989,"Turno 1"
"Ceará","Zamir ","PCN","PCN",10436,0.0154348246411799,"Presidente",1989,"Turno 1"
"R. G. do Norte","Zamir ","PCN","PCN",6293,0.00930733532646081,"Presidente",1989,"Turno 1"
"Paraíba","Zamir ","PCN","PCN",8136,0.0120331289076887,"Presidente",1989,"Turno 1"
"Pernambuco","Zamir ","PCN","PCN",13966,0.0206556880930163,"Presidente",1989,"Turno 1"
"Alagoas","Zamir ","PCN","PCN",2411,0.00356586452758573,"Presidente",1989,"Turno 1"
"Sergipe","Zamir ","PCN","PCN",2317,0.0034268387019561,"Presidente",1989,"Turno 1"
"Bahia","Zamir ","PCN","PCN",31096,0.0459909263168005,"Presidente",1989,"Turno 1"
"Minas Gerais","Zamir ","PCN","PCN",28554,0.0422313130322203,"Presidente",1989,"Turno 1"
"Espírito Santo","Zamir ","PCN","PCN",3714,0.00549299911051573,"Presidente",1989,"Turno 1"
"Rio de Janeiro","Zamir ","PCN","PCN",7103,0.0105053238239077,"Presidente",1989,"Turno 1"
"São Paulo","Zamir ","PCN","PCN",18517,0.0273866086508938,"Presidente",1989,"Turno 1"
"Paraná","Zamir ","PCN","PCN",8857,0.013099486570231,"Presidente",1989,"Turno 1"
"Santa Catarina","Zamir ","PCN","PCN",4195,0.00620439721825888,"Presidente",1989,"Turno 1"
"R. G. do Sul","Zamir ","PCN","PCN",5410,0.00800137996442921,"Presidente",1989,"Turno 1"
"M. G. do Sul","Zamir ","PCN","PCN",2053,0.00303638319167711,"Presidente",1989,"Turno 1"
"Mato Grosso","Zamir ","PCN","PCN",2622,0.00387793313617992,"Presidente",1989,"Turno 1"
"Goiás","Zamir ","PCN","PCN",5245,0.00775734527050484,"Presidente",1989,"Turno 1"
"Distrito Federal","Zamir ","PCN","PCN",944,0.00139617424887637,"Presidente",1989,"Turno 1"
"Rondônia","Lívia Maria ","PN","PN",1168,0.00172746983335551,"Presidente",1989,"Turno 1"
"Acre","Lívia Maria ","PN","PN",466,0.000689213135568209,"Presidente",1989,"Turno 1"
"Amazonas","Lívia Maria ","PN","PN",2075,0.00306892115086702,"Presidente",1989,"Turno 1"
"Roraima","Lívia Maria ","PN","PN",179,0.000264740667954312,"Presidente",1989,"Turno 1"
"Pará","Lívia Maria ","PN","PN",6208,0.00918162048413614,"Presidente",1989,"Turno 1"
"Amapá","Lívia Maria ","PN","PN",330,0.000488069387848732,"Presidente",1989,"Turno 1"
"Tocantins","Lívia Maria ","PN","PN",1554,0.00229836311732403,"Presidente",1989,"Turno 1"
"Maranhão","Lívia Maria ","PN","PN",6900,0.0102050872004735,"Presidente",1989,"Turno 1"
"Piauí","Lívia Maria ","PN","PN",6154,0.00910175458430635,"Presidente",1989,"Turno 1"
"Ceará","Lívia Maria ","PN","PN",15096,0.022326955996862,"Presidente",1989,"Turno 1"
"R. G. do Norte","Lívia Maria ","PN","PN",3715,0.00549447810866072,"Presidente",1989,"Turno 1"
"Paraíba","Lívia Maria ","PN","PN",5729,0.00847318037268298,"Presidente",1989,"Turno 1"
"Pernambuco","Lívia Maria ","PN","PN",9996,0.0147840654573816,"Presidente",1989,"Turno 1"
"Alagoas","Lívia Maria ","PN","PN",5298,0.00783573217218964,"Presidente",1989,"Turno 1"
"Sergipe","Lívia Maria ","PN","PN",3260,0.00482153395268747,"Presidente",1989,"Turno 1"
"Bahia","Lívia Maria ","PN","PN",16925,0.02503204360406,"Presidente",1989,"Turno 1"
"Minas Gerais","Lívia Maria ","PN","PN",21691,0.0320809487631116,"Presidente",1989,"Turno 1"
"Espírito Santo","Lívia Maria ","PN","PN",3063,0.00453017131812323,"Presidente",1989,"Turno 1"
"Rio de Janeiro","Lívia Maria ","PN","PN",9276,0.0137191867929843,"Presidente",1989,"Turno 1"
"São Paulo","Lívia Maria ","PN","PN",26758,0.0395750323638072,"Presidente",1989,"Turno 1"
"Paraná","Lívia Maria ","PN","PN",12378,0.0183070390387624,"Presidente",1989,"Turno 1"
"Santa Catarina","Lívia Maria ","PN","PN",4104,0.00606980838706423,"Presidente",1989,"Turno 1"
"R. G. do Sul","Lívia Maria ","PN","PN",6320,0.00934726827637571,"Presidente",1989,"Turno 1"
"M. G. do Sul","Lívia Maria ","PN","PN",2617,0.00387053814545494,"Presidente",1989,"Turno 1"
"Mato Grosso","Lívia Maria ","PN","PN",2437,0.00360431847935563,"Presidente",1989,"Turno 1"
"Goiás","Lívia Maria ","PN","PN",5025,0.00743196567860569,"Presidente",1989,"Turno 1"
"Distrito Federal","Lívia Maria ","PN","PN",1174,0.00173634382222549,"Presidente",1989,"Turno 1"
"Rondônia","Eudes Mattar ","PLP","PLP",1238,0.00183099970350524,"Presidente",1989,"Turno 1"
"Acre","Eudes Mattar ","PLP","PLP",443,0.000655196178233297,"Presidente",1989,"Turno 1"
"Amazonas","Eudes Mattar ","PLP","PLP",1048,0.00154999005595597,"Presidente",1989,"Turno 1"
"Roraima","Eudes Mattar ","PLP","PLP",92,0.000136067829339646,"Presidente",1989,"Turno 1"
"Pará","Eudes Mattar ","PLP","PLP",3541,0.00523713243143139,"Presidente",1989,"Turno 1"
"Amapá","Eudes Mattar ","PLP","PLP",215,0.000317984601174174,"Presidente",1989,"Turno 1"
"Tocantins","Eudes Mattar ","PLP","PLP",888,0.00131335035275659,"Presidente",1989,"Turno 1"
"Maranhão","Eudes Mattar ","PLP","PLP",7535,0.011144251022546,"Presidente",1989,"Turno 1"
"Piauí","Eudes Mattar ","PLP","PLP",6507,0.00962384092948999,"Presidente",1989,"Turno 1"
"Ceará","Eudes Mattar ","PLP","PLP",8831,0.0130610326184611,"Presidente",1989,"Turno 1"
"R. G. do Norte","Eudes Mattar ","PLP","PLP",4736,0.0070045352147018,"Presidente",1989,"Turno 1"
"Paraíba","Eudes Mattar ","PLP","PLP",8750,0.0129412337687164,"Presidente",1989,"Turno 1"
"Pernambuco","Eudes Mattar ","PLP","PLP",15121,0.0223639309504869,"Presidente",1989,"Turno 1"
"Alagoas","Eudes Mattar ","PLP","PLP",2968,0.00438966649434859,"Presidente",1989,"Turno 1"
"Sergipe","Eudes Mattar ","PLP","PLP",1945,0.00287665139201752,"Presidente",1989,"Turno 1"
"Bahia","Eudes Mattar ","PLP","PLP",24557,0.0363197574466706,"Presidente",1989,"Turno 1"
"Minas Gerais","Eudes Mattar ","PLP","PLP",32474,0.0480289857606052,"Presidente",1989,"Turno 1"
"Espírito Santo","Eudes Mattar ","PLP","PLP",3241,0.00479343298793254,"Presidente",1989,"Turno 1"
"Rio de Janeiro","Eudes Mattar ","PLP","PLP",4046,0.00598402649465445,"Presidente",1989,"Turno 1"
"São Paulo","Eudes Mattar ","PLP","PLP",13589,0.0200981057923528,"Presidente",1989,"Turno 1"
"Paraná","Eudes Mattar ","PLP","PLP",7006,0.0103618610038431,"Presidente",1989,"Turno 1"
"Santa Catarina","Eudes Mattar ","PLP","PLP",2215,0.00327598089116649,"Presidente",1989,"Turno 1"
"R. G. do Sul","Eudes Mattar ","PLP","PLP",2347,0.00347120864630598,"Presidente",1989,"Turno 1"
"M. G. do Sul","Eudes Mattar ","PLP","PLP",1325,0.00195967254211991,"Presidente",1989,"Turno 1"
"Mato Grosso","Eudes Mattar ","PLP","PLP",1776,0.00262670070551317,"Presidente",1989,"Turno 1"
"Goiás","Eudes Mattar ","PLP","PLP",5126,0.0075813444912503,"Presidente",1989,"Turno 1"
"Distrito Federal","Eudes Mattar ","PLP","PLP",776,0.00114770256051702,"Presidente",1989,"Turno 1"
"Rondônia","Fernando Gabeira ","PV","PV",776,0.00114770256051702,"Presidente",1989,"Turno 1"
"Acre","Fernando Gabeira ","PV","PV",297,0.000439262449063858,"Presidente",1989,"Turno 1"
"Amazonas","Fernando Gabeira ","PV","PV",1063,0.00157217502813091,"Presidente",1989,"Turno 1"
"Roraima","Fernando Gabeira ","PV","PV",118,0.000174521781109546,"Presidente",1989,"Turno 1"
"Pará","Fernando Gabeira ","PV","PV",3151,0.00466032315488289,"Presidente",1989,"Turno 1"
"Amapá","Fernando Gabeira ","PV","PV",204,0.000301715621579216,"Presidente",1989,"Turno 1"
